count,type,codename,friendlyname,review
13,identifier,TextFlow,text flow,
13,identifier,TextItems,text items,
13,identifier,TextRect,text rectangle,
12,identifier,FirstSelectedGraphicInDoc,first selected graphic in document,
12,identifier,FmtRule,format rule,
12,identifier,TextLine,text line,
11,identifier,NextPgfInFlow,next paragraph in flow,
11,identifier,ShapeRect,shape rectangle,
10,identifier,AttrCondExpr,attribute condition expression,
10,identifier,CondFmt,condition format,
10,identifier,MasterPage,master page,
9,identifier,CombinedFontDefn,combined font defn,
9,identifier,ElementSelection,element selection,
9,identifier,FontFamily,font family,
9,identifier,FontFamilyNames,font family names,
9,identifier,RefPage,reference page,
9,identifier,ResolvedDirection,resolved direction,
9,identifier,TblColumnWidth,table column width,
9,identifier,TblFmt,table format,
9,identifier,TblTag,table tag,
9,identifier,TextSelection,text selection,
8,identifier,AddText,add text,
8,identifier,ApplyPageLayout,apply page layout,
8,identifier,DefineCommand,define command,
8,identifier,FirstGraphicInFrame,first graphic in frame,
8,identifier,FontSize,font size,
8,identifier,HiddenPage,hidden page,
8,identifier,ImportHint,import hint,
8,identifier,MarkerType,marker type,
8,identifier,MathML,math ml,
8,identifier,NewAnchoredObject,new anchored object,
8,identifier,RoundRect,round rectangle,
8,identifier,TextRan,text ran,
8,identifier,UnanchoredFrame,unanchored frame,
7,identifier,AbjadNumeric,abjad numeric,
7,identifier,AlifbataNumeric,alifbata numeric,
7,identifier,BusinessKazu,business kazu,
7,identifier,ChangeBar,change bar,
7,identifier,ElementRange,element range,
7,identifier,FarsiNumeric,farsi numeric,
7,identifier,FmtRuleClause,format rule clause,
7,identifier,FontAngle,font angle,
7,identifier,FontCatalog,font catalog,
7,identifier,FontVariation,font variation,
7,identifier,FontWeight,font weight,
7,identifier,FontWeightNames,font weight names,
7,identifier,HebrewNumeric,hebrew numeric,
7,identifier,HighestLevelElement,highest level element,
7,identifier,IndicNumeric,indic numeric,
7,identifier,KanjiNumeric,kanji numeric,
7,identifier,NewSeriesObject,new series object,
7,identifier,PgfAlignment,paragraph alignment,
7,identifier,PrevGraphic,previous graphic,
7,identifier,RulingCatalog,ruling catalog,
7,identifier,SubCol,sub column,
7,identifier,TextItem,text item,
7,identifier,VarFmt,variable format,
7,identifier,VariableFormat,variable format,
7,identifier,VariableFormats,variable formats,
7,identifier,ZenLCAlpha,zen lc alpha,
7,identifier,ZenUCAlpha,zen uc alpha,
6,identifier,AddCommandToMenu,add command to menu,
6,identifier,AttributeDef,attribute definition,
6,identifier,BookCompone,book compone,
6,identifier,CombinedFont,combined font,
6,identifier,CombinedFonts,combined fonts,
6,identifier,ConditionCatalog,condition catalog,
6,identifier,DefineAndAddMenu,define and add menu,
6,identifier,DeletePropByName,delete property by name,
6,identifier,FontAngleNames,font angle names,
6,identifier,FontVariationNames,font variation names,
6,identifier,FrameImage,frame image,
6,identifier,GetSelectedAFrame,get selected a frame,
6,identifier,GetSelectedGraphic,get selected graphic,
6,identifier,GetString,get string,
6,identifier,KernX,kern x,
6,identifier,KernY,kern y,
6,identifier,NewTable,new table,
6,identifier,NextSiblingElement,next sibling element,
6,identifier,PageHeight,page height,
6,identifier,PageNum,page number,
6,identifier,PairKern,pair kern,
6,identifier,PgfCatalog,paragraph catalog,
6,identifier,SetTextProps,set text properties,
6,identifier,SimpleImportFormats,simple import formats,
6,identifier,TblCatalog,table catalog,
6,identifier,TblColumnNum,table column number,
6,identifier,TblID,table id,
6,identifier,TypedVal,typed value,
5,identifier,BkColor,book color,
5,identifier,BoolCond,bool condition,
5,identifier,CellContent,cell content,
5,identifier,ColorCatalog,color catalog,
5,identifier,CombinedFon,combined fon,
5,identifier,CombinedFontFamily,combined font family,
5,identifier,DefineAndAddCommand,define and add command,
5,identifier,DeleteUnusedFmts,delete unused fmts,
5,identifier,DontUpdateTextInsets,dont update text insets,
5,identifier,ElementCatalogEntry,element catalog entry,
5,identifier,FirstPgfFmtInDoc,first paragraph format in document,
5,identifier,FontEncodingName,font encoding name,
5,identifier,FrameVector,frame vector,
5,identifier,GetNamedMenu,get named menu,
5,identifier,GetPropIndex,get property index,
5,identifier,GetTextPropVal,get text property value,
5,identifier,HypertextParsedCmdCode,hypertext parsed command code,
5,identifier,ImportObject,import object,
5,identifier,IsOnScreen,is on screen,
5,identifier,KeyCatalog,key catalog,
5,identifier,LastPgf,last paragraph,
5,identifier,MakerMainMenu,maker main menu,
5,identifier,MenuItemSeparator,menu item separator,
5,identifier,NewAnchoredFormattedObject,new anchored formatted object,
5,identifier,NextMenuItemInMenu,next menu item in menu,
5,identifier,NumPoints,number points,
5,identifier,PageBackground,page background,
5,identifier,PageType,page type,
5,identifier,PageWidth,page width,
5,identifier,ParentElement,parent element,
5,identifier,PgfBoxColor,paragraph box color,
5,identifier,PrevMenuItemInMenu,previous menu item in menu,
5,identifier,PrintSeps,print seps,
5,identifier,PrintThumbnails,print thumbnails,
5,identifier,SimpleSave,simple save,
5,identifier,TblAlignment,table alignment,
5,identifier,TblBody,table body,
5,identifier,TblColumn,table column,
5,identifier,VariableName,variable name,
4,identifier,AddMenuToMenu,add menu to menu,
4,identifier,ArrowStyle,arrow style,
4,identifier,AttrCondExprCatalog,attribute condition expression catalog,
4,identifier,AttrCondExprStr,attribute condition expression string,
4,identifier,AttributeEx,attribute ex,
4,identifier,BoolCondCatalog,bool condition catalog,
4,identifier,ChooseFile,choose file,
4,identifier,CompareRet,compare ret,
4,identifier,ContentHeight,content height,
4,identifier,ContinueNumbering,continue numbering,
4,identifier,ConvertToText,convert to text,
4,identifier,CustomElementList,custom element list,
4,identifier,DashedStyle,dashed style,
4,identifier,DeleteTextInsetContents,delete text inset contents,
4,identifier,DocFluidFlow,document fluid flow,
4,identifier,ElementCatalogDisplay,element catalog display,
4,identifier,ElementLoc,element location,
4,identifier,FirstOpenDoc,first open document,
4,identifier,FirstPageNum,first page number,
4,identifier,FnFirstNum,footnote first number,
4,identifier,FontPlatformName,font platform name,
4,identifier,FontPostScriptName,font post script name,
4,identifier,GetImportDefaultParams,get import default parameters,
4,identifier,GetIntByName,get integer by name,
4,identifier,GetNamedCharFmt,get named character format,
4,identifier,GetUniqueObject,get unique object,
4,identifier,ImportFmtInclude,import format include,
4,identifier,InCondition,in condition,
4,identifier,InTextFrame,in text frame,
4,identifier,InTextObj,in text object,
4,identifier,InlineComponentInfo,inline component info,
4,identifier,InlineComponentsInfo,inline components info,
4,identifier,LastUpdate,last update,
4,identifier,MakeTblSelection,make table selection,
4,identifier,MaxJLetSpace,max j let space,
4,identifier,NewElement,new element,
4,identifier,NextElementDFS,next element depth first search,
4,identifier,NextOpenDocInSession,next open document in session,
4,identifier,NextPgfFmtInDoc,next paragraph format in document,
4,identifier,NextTiInDoc,next text inset in document,
4,identifier,PageFrame,page frame,
4,identifier,PageObj,page object,
4,identifier,PenWidth,pen width,
4,identifier,PgfFIndent,paragraph f indent,
4,identifier,PgfLIndent,paragraph l indent,
4,identifier,PgfNextTag,paragraph next tag,
4,identifier,PgfUseNextTag,paragraph use next tag,
4,identifier,PrintLastSheetFirst,print last sheet first,
4,identifier,PrintNumCopies,print number copies,
4,identifier,SepOverride,separator override,
4,identifier,SetTextPropVal,set text property value,
4,identifier,SilentPrintDoc,silent print document,
4,identifier,SimpleGenerate,simple generate,
4,identifier,SimpleImportElementDefs,simple import element defs,
4,identifier,StartNumbering,start numbering,
4,identifier,StatusLine,status line,
4,identifier,StyleCatalog,style catalog,
4,identifier,TabStop,tab stop,
4,identifier,TblBodyRowRuling,table body row ruling,
4,identifier,TblColWidths,table column widths,
4,identifier,TblHFColor,table hf color,
4,identifier,TblHFFill,table hf fill,
4,identifier,TblHFRowRuling,table hf row ruling,
4,identifier,TblInitNumBodyRows,table initialize number body rows,
4,identifier,TblInitNumFRows,table initialize number f rows,
4,identifier,TblInitNumHRows,table initialize number h rows,
4,identifier,TblNumColumns,table number columns,
4,identifier,TblPlacement,table placement,
4,identifier,TblTitleGap,table title gap,
4,identifier,TblWidth,table width,
4,identifier,TextLocToElementLoc,text location to element location,
4,identifier,TextRectID,text rectangle id,
4,identifier,TiApiClient,text inset api client,
4,identifier,TiAutomaticUpdate,text inset automatic update,
4,identifier,TiFile,text inset file,
4,identifier,TiFileModDate,text inset file mod date,
4,identifier,TiLocked,text inset locked,
4,identifier,TopSeparator,top separator,
4,identifier,UnWrapElement,un wrap element,
4,identifier,UnanchoredF,unanchored f,
4,identifier,UpdateBook,update book,
4,identifier,UpdateTextInset,update text inset,
4,identifier,UseSameNumbering,use same numbering,
4,identifier,VariableDef,variable definition,
4,identifier,YakumonoType,yakumono type,
4,identifier,ZenArabic,zen arabic,
3,identifier,ActiveBook,active book,
3,identifier,AddCols,add columns,
3,identifier,AddRows,add rows,
3,identifier,AdjHyphens,adj hyphens,
3,identifier,ArrowHead,arrow head,
3,identifier,AsianComposer,asian composer,
3,identifier,AttrCondExprTag,attribute condition expression tag,
3,identifier,AttrCondState,attribute condition state,
3,identifier,AttributeDefs,attribute defs,
3,identifier,AttributeTag,attribute tag,
3,identifier,AttributeValue,attribute value,
3,identifier,AutoNumChar,auto number character,
3,identifier,AutoNumString,auto number string,
3,identifier,BlockLines,block lines,
3,identifier,BookMainMenu,book main menu,
3,identifier,BottomSeparator,bottom separator,
3,identifier,CellAngle,cell angle,
3,identifier,CellBottomMargin,cell bottom margin,
3,identifier,CellLeftMargin,cell left margin,
3,identifier,CellRightMargin,cell right margin,
3,identifier,CellTopMargin,cell top margin,
3,identifier,CellVAlignment,cell v alignment,
3,identifier,ChapNumComputeMethod,chap number compute method,
3,identifier,ChapterNumStyle,chapter number style,
3,identifier,ChapterNumText,chapter number text,
3,identifier,ChapterNumber,chapter number,
3,identifier,CharTag,character tag,
3,identifier,ColorTag,color tag,
3,identifier,ColumnTop,column top,
3,identifier,ComponentType,component type,
3,identifier,CondFmtIsShown,condition format is shown,
3,identifier,DashedPattern,dashed pattern,
3,identifier,DefAttrValues,definition attribute values,
3,identifier,DefAttrValuesCatalog,definition attribute values catalog,
3,identifier,DeleteCols,delete columns,
3,identifier,DeleteRows,delete rows,
3,identifier,FilterArgs,filter args,
3,identifier,FirstCharFmtInDoc,first character format in document,
3,identifier,FirstChildElement,first child element,
3,identifier,FirstComponentInBook,first component in book,
3,identifier,FirstIndent,first indent,
3,identifier,FirstTblInDoc,first table in document,
3,identifier,FmtChangeLi,format change li,
3,identifier,FnNumComputeMethod,footnote number compute method,
3,identifier,FormatOverride,format override,
3,identifier,FrameType,frame type,
3,identifier,GetOpenDefaultParams,get open default parameters,
3,identifier,GetTextProps,get text properties,
3,identifier,HeadCap,head cap,
3,identifier,HomeDir,home dir,
3,identifier,HypertextCommandText,hypertext command text,
3,identifier,HyphMinPrefix,hyph min prefix,
3,identifier,HyphMinSuffix,hyph min suffix,
3,identifier,HyphMinWord,hyph min word,
3,identifier,ImportObFileDI,import ob file di,
3,identifier,InCond,in condition,
3,identifier,IsIconified,is iconified,
3,identifier,IsInFront,is in front,
3,identifier,KanjiKazu,kanji kazu,
3,identifier,KeepWithNext,keep with next,
3,identifier,KeepWithPrev,keep with previous,
3,identifier,LastGraphicInFrame,last graphic in frame,
3,identifier,LeftIndent,left indent,
3,identifier,LetterSpace,letter space,
3,identifier,MasterPag,master pag,
3,identifier,MathFullForm,math full form,
3,identifier,MaxJRomSpace,max j rom space,
3,identifier,MaxSpace,max space,
3,identifier,MenuItemIsEnabled,menu item is enabled,
3,identifier,MetricT,metric t,
3,identifier,MinJLetSpace,min j let space,
3,identifier,MinJRomSpace,min j rom space,
3,identifier,MinSpace,min space,
3,identifier,NewElementInHierarchy,new element in hierarchy,
3,identifier,NextBookComponentInDFSOrder,next book component in depth first search order,
3,identifier,NextMenuItemInSession,next menu item in session,
3,identifier,NextTblInDoc,next table in document,
3,identifier,NumAtEnd,number at end,
3,identifier,NumTabs,number tabs,
3,identifier,OpenFile,open file,
3,identifier,OptJLetSpace,opt j let space,
3,identifier,OptJRomSpace,opt j rom space,
3,identifier,OptSpace,opt space,
3,identifier,PageAngle,page angle,
3,identifier,PageNext,page next,
3,identifier,PageNumComputeMethod,page number compute method,
3,identifier,PageObject,page object,
3,identifier,PagePrev,page previous,
3,identifier,PageRounding,page rounding,
3,identifier,PageTag,page tag,
3,identifier,PageTop,page top,
3,identifier,PgfCellAlignment,paragraph cell alignment,
3,identifier,PgfDir,paragraph dir,
3,identifier,PgfIsAutoNum,paragraph is auto number,
3,identifier,PgfLanguage,paragraph language,
3,identifier,PgfNumTabs,paragraph number tabs,
3,identifier,PgfPlacementStyle,paragraph placement style,
3,identifier,PgfRIndent,paragraph r indent,
3,identifier,PrintBlankPages,print blank pages,
3,identifier,PrintEvenPages,print even pages,
3,identifier,PrintOddPages,print odd pages,
3,identifier,PrintScale,print scale,
3,identifier,PrintToFile,print to file,
3,identifier,PropIdent,property ident,
3,identifier,QuickDraw,quick draw,
3,identifier,RightIndent,right indent,
3,identifier,RightMasterPage,right master page,
3,identifier,RunInSeparator,run in separator,
3,identifier,RunaroundType,runaround type,
3,identifier,ScreenHeight,screen height,
3,identifier,ScreenWidth,screen width,
3,identifier,ScreenX,screen x,
3,identifier,ScreenY,screen y,
3,identifier,SectionNumStyle,section number style,
3,identifier,SectionNumText,section number text,
3,identifier,SetAttribute,set attribute,
3,identifier,SetIntByName,set integer by name,
3,identifier,ShrinkwrapGraphic,shrinkwrap graphic,
3,identifier,SizeGraphic,size graphic,
3,identifier,SizeToFitGraphic,size to fit graphic,
3,identifier,SmartQuotes,smart quotes,
3,identifier,SpaceAbove,space above,
3,identifier,SpaceBelow,space below,
3,identifier,SplitElement,split element,
3,identifier,TailCap,tail cap,
3,identifier,TblBodyColor,table body color,
3,identifier,TblBodyRowRulingPeriod,table body row ruling period,
3,identifier,TblCellMargins,table cell margins,
3,identifier,TblColRulingPeriod,table column ruling period,
3,identifier,TblColumnRuling,table column ruling,
3,identifier,TblColumnWidthA,table column width a,
3,identifier,TblColumnWidthP,table column width p,
3,identifier,TblLRuling,table l ruling,
3,identifier,TblLeftIndent,table left indent,
3,identifier,TblNumRows,table number rows,
3,identifier,TypedVals,typed values,
3,identifier,UniqueID,unique id,
3,identifier,UpdateMenus,update menus,
3,identifier,UpdateVariables,update variables,
3,identifier,UseBkColor,use book color,
3,identifier,UseSepOverride,use separator override,
3,identifier,UserLogin,user login,
3,identifier,VersionMajor,version major,
3,identifier,VersionMinor,version minor,
3,identifier,VolNumComputeMethod,vol number compute method,
3,identifier,VolumeNumStyle,volume number style,
3,identifier,VolumeNumText,volume number text,
3,identifier,WrapElement,wrap element,
2,identifier,AcrobatBookmarkDisplayTags,acrobat bookmark display tags,
2,identifier,AddNewBuildExpr,add new build expression,
2,identifier,AllocatePropVals,allocate property values,
2,identifier,AnchorAlign,anchor align,
2,identifier,AnchorBeside,anchor beside,
2,identifier,ApplyAttributeExpression,apply attribute expression,
2,identifier,ApplyFormatting,apply formatting,
2,identifier,AttrDisplay,attribute display,
2,identifier,AttributeDe,attribute de,
2,identifier,AutoChangeBars,auto change bars,
2,identifier,BasePointX,base point x,
2,identifier,BasePointY,base point y,
2,identifier,BitMapDpi,bit map dots per inch,
2,identifier,BoldRed,bold red,
2,identifier,BookErrorLog,book error log,
2,identifier,BoolCondExpr,bool condition expression,
2,identifier,BoolCondState,bool condition state,
2,identifier,BoolCondTag,bool condition tag,
2,identifier,CallClient,call client,
2,identifier,CanadianFrench,canadian french,
2,identifier,CaptureChrFormatUndoSnapshot,capture chr format undo snapshot,
